coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
4,0,1758015672470623097,2025-09-16 17:41:12.470,451.9377,-483.1201,24.3159,662.0000,46.91,-2.10,476.6,,,,,,,,,,,,,,,,,,,,,
6,0,1758015802660706328,2025-09-16 17:43:22.660,,,,,,,,,,,,,,,,,,,,,,175.1845,-219.2928,-242.6151,371.0000,51.38,40.84,468.4
6,0,1758015802813128064,2025-09-16 17:43:22.813,,,,,,,,,,,,,,,54.5734,71.6378,-116.1842,147.0000,-52.70,52.22,516.4,,,,,,,
6,0,1758015802977680674,2025-09-16 17:43:22.977,,,,,,,,,,,,,,,66.5057,71.5912,-113.8055,150.0000,-47.11,49.35,466.4,,,,,,,
6,0,1758015803057134761,2025-09-16 17:43:23.057,,,,,,,,,,,,,,,,,,,,,,152.5058,-224.6584,-254.2726,372.0000,55.83,43.12,494.5
6,0,1758015803137892165,2025-09-16 17:43:23.137,,,,,,,,,,,,,,,57.9721,75.0342,-117.5164,151.0000,-52.31,51.10,514.4,,,,,,,
6,0,1758015803252328035,2025-09-16 17:43:23.252,,,,,,,,,,,,,,,,,,,,,,172.8489,-217.6906,-242.6831,369.0000,51.55,41.12,466.3
6,0,1758015803297061265,2025-09-16 17:43:23.297,,,,,,,,,,,,,,,56.1780,74.4696,-116.1865,149.0000,-52.97,51.24,560.2,,,,,,,
6,0,1758015803454424906,2025-09-16 17:43:23.454,,,,,,,,,,,,,,,,,,,,,,172.3619,-220.0584,-243.9399,371.0000,51.93,41.11,505.3
6,0,1758015803463410681,2025-09-16 17:43:23.463,,,,,,,,,,,,,,,63.9274,72.4604,-113.4186,149.0000,-48.58,49.57,496.5,,,,,,,
