coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
2,0,1758015526256224283,2025-09-16 17:38:46.256,,,,,,,,,,,,,,,,,,,,,,64.4277,-37.4075,-129.0378,149.0000,30.14,60.00,502.1
2,0,1758015526283975003,2025-09-16 17:38:46.283,,,,,,,,,,,,,,,124.9414,175.6149,-298.2835,368.0000,-54.57,54.15,474.5,,,,,,,
2,0,1758015526348577282,2025-09-16 17:38:46.348,688.9578,98.1514,-10.9323,696.0000,-8.11,0.90,460.1,,,,,,,,,,,,,,,,,,,,,
2,0,1758015526427935478,2025-09-16 17:38:46.427,,,,,,,,552.4281,-119.3383,-226.8537,609.0000,12.19,21.87,426.7,,,,,,,,,,,,,,
2,0,1758015526449724647,2025-09-16 17:38:46.449,,,,,,,,,,,,,,,,,,,,,,63.5127,-40.8214,-130.7698,151.0000,32.73,60.00,452.6
2,0,1758015526510581440,2025-09-16 17:38:46.510,674.2991,129.2394,101.2618,694.0000,-10.85,-8.39,444.5,,,,,,,,,,,,,,,,,,,,,
2,0,1758015526599331059,2025-09-16 17:38:46.599,,,,,,,,504.0207,-167.7631,-287.4625,604.0000,18.41,28.42,409.3,,,,,,,,,,,,,,
2,0,1758015526609758959,2025-09-16 17:38:46.609,,,,,,,,,,,,,,,111.5881,158.3034,-314.0846,369.0000,-54.82,58.34,459.5,,,,,,,
2,0,1758015526672594598,2025-09-16 17:38:46.672,683.7065,114.5359,61.9914,696.0000,-9.51,-5.11,459.8,,,,,,,,,,,,,,,,,,,,,
2,0,1758015526651221111,2025-09-16 17:38:46.651,,,,,,,,,,,,,,,,,,,,,,62.8134,-42.7841,-131.6359,152.0000,34.26,60.00,481.4
2,0,1758015526787287286,2025-09-16 17:38:46.787,,,,,,,,559.7533,-138.4213,-192.8206,608.0000,13.89,18.49,407.7,,,,,,,,,,,,,,
2,0,1758015526774503621,2025-09-16 17:38:46.774,,,,,,,,,,,,,,,123.3254,164.3675,-304.0776,367.0000,-53.12,55.95,467.4,,,,,,,
2,0,1758015526834620572,2025-09-16 17:38:46.834,682.0932,121.8187,84.3393,698.0000,-10.13,-6.94,457.3,,,,,,,,,,,,,,,,,,,,,
