coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
4,0,1758015680018301619,2025-09-16 17:41:20.018,,,,,,,,,,,,,,,95.0165,-105.5266,245.9512,284.0000,48.00,-60.00,458.5,,,,,,,
4,0,1758015680084820164,2025-09-16 17:41:20.084,627.1436,177.2273,-65.6232,655.0000,-15.78,5.75,440.5,,,,,,,,,,,,,,,,,,,,,
4,0,1758015680100474320,2025-09-16 17:41:20.100,,,,,,,,,,,,,,,,,,,,,,191.8398,-137.4451,-1.5240,236.0000,35.62,0.37,473.5
4,0,1758015680184654034,2025-09-16 17:41:20.184,,,,,,,,,,,,,,,91.6709,-101.8108,237.2910,274.0000,48.00,-60.00,457.5,,,,,,,
4,0,1758015680246805416,2025-09-16 17:41:20.246,632.5232,144.2863,-82.5341,654.0000,-12.85,7.25,457.2,,,,,,,,,,,,,,,,,,,,,
4,0,1758015680328556279,2025-09-16 17:41:20.328,,,,,,,,576.9841,-71.9081,-314.3876,661.0000,7.10,28.40,435.5,,,,,,,,,,,,,,
4,0,1758015680342100494,2025-09-16 17:41:20.342,,,,,,,,,,,,,,,87.9907,-97.7235,227.7647,263.0000,48.00,-60.00,476.4,,,,,,,
4,0,1758015680408808686,2025-09-16 17:41:20.408,640.0817,127.5524,-20.8530,653.0000,-11.27,1.83,409.9,,,,,,,,,,,,,,,,,,,,,
4,0,1758015680507270206,2025-09-16 17:41:20.507,,,,,,,,480.2882,-116.7265,-444.8856,665.0000,13.66,41.99,407.2,,,,,,,,,,,,,,
4,0,1758015680497250168,2025-09-16 17:41:20.497,,,,,,,,,,,,,,,,,,,,,,188.4689,-143.9911,-19.7497,238.0000,37.38,4.76,474.0
4,0,1758015680508575426,2025-09-16 17:41:20.508,,,,,,,,,,,,,,,84.6450,-94.0078,219.1044,253.0000,48.00,-60.00,462.8,,,,,,,
4,0,1758015680570854753,2025-09-16 17:41:20.570,628.4686,169.6562,-6.7035,651.0000,-15.11,0.59,452.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015680681336831,2025-09-16 17:41:20.681,,,,,,,,501.7793,-130.5167,-396.9785,653.0000,14.58,37.44,407.9,,,,,,,,,,,,,,
4,0,1758015680670491687,2025-09-16 17:41:20.670,,,,,,,,,,,,,,,88.6598,-98.4667,229.4967,265.0000,48.00,-60.00,476.3,,,,,,,
4,0,1758015680732829634,2025-09-16 17:41:20.732,632.8136,121.1736,-69.0503,648.0000,-10.84,6.12,414.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015680868541130,2025-09-16 17:41:20.868,,,,,,,,511.9281,-117.9056,-386.1760,652.0000,12.97,36.32,404.4,,,,,,,,,,,,,,
4,0,1758015680827940499,2025-09-16 17:41:20.827,,,,,,,,,,,,,,,78.9574,-87.6911,204.3820,236.0000,48.00,-60.00,499.6,,,,,,,
4,0,1758015680891639707,2025-09-16 17:41:20.891,,,,,,,,,,,,,,,,,,,,,,185.2594,-148.9524,-11.6677,238.0000,38.80,2.81,489.1
4,0,1758015681047294016,2025-09-16 17:41:21.047,,,,,,,,532.7362,-76.0473,-371.6516,654.0000,8.12,34.63,405.1,,,,,,,,,,,,,,
4,0,1758015681056814137,2025-09-16 17:41:21.056,637.8949,79.5105,-52.8503,645.0000,-7.11,4.70,448.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015681090115468,2025-09-16 17:41:21.090,,,,,,,,,,,,,,,,,,,,,,193.0487,-138.3622,-15.2343,238.0000,35.63,3.67,462.4
4,0,1758015681155230154,2025-09-16 17:41:21.155,,,,,,,,,,,,,,,79.6265,-88.4342,206.1140,238.0000,48.00,-60.00,452.9,,,,,,,
4,0,1758015681218850907,2025-09-16 17:41:21.218,622.4901,201.7790,-28.5707,655.0000,-17.96,2.50,443.7,,,,,,,,,,,,,,,,,,,,,
4,0,1758015681285665228,2025-09-16 17:41:21.285,,,,,,,,,,,,,,,,,,,,,,187.1243,-146.7822,-9.1363,238.0000,38.11,2.20,441.9
4,0,1758015681313653395,2025-09-16 17:41:21.313,,,,,,,,,,,,,,,83.9759,-93.2647,217.3724,251.0000,48.00,-60.00,476.5,,,,,,,
4,0,1758015681404803749,2025-09-16 17:41:21.404,,,,,,,,558.9133,-128.0082,-354.2680,674.0000,12.90,31.71,432.7,,,,,,,,,,,,,,
4,0,1758015681486250212,2025-09-16 17:41:21.486,,,,,,,,,,,,,,,,,,,,,,194.0261,-145.2558,-17.4246,243.0000,36.82,4.11,446.5
4,0,1758015681542842391,2025-09-16 17:41:21.542,616.1843,222.2045,-35.7501,656.0000,-19.83,3.12,444.9,,,,,,,,,,,,,,,,,,,,,
4,0,1758015681639391055,2025-09-16 17:41:21.639,,,,,,,,,,,,,,,98.7001,-71.7098,211.3102,244.0000,36.00,-60.00,458.6,,,,,,,
4,0,1758015681704802363,2025-09-16 17:41:21.704,638.5634,135.6144,-15.9542,653.0000,-11.99,1.40,442.0,,,,,,,,,,,,,,,,,,,,,
4,0,1758015681684944982,2025-09-16 17:41:21.684,,,,,,,,,,,,,,,,,,,,,,190.1325,-147.9608,-6.1825,241.0000,37.89,1.47,462.0
4,0,1758015681766398225,2025-09-16 17:41:21.766,,,,,,,,460.1672,-193.9092,-420.7783,653.0000,22.85,40.12,427.4,,,,,,,,,,,,,,
4,0,1758015681803907387,2025-09-16 17:41:21.803,,,,,,,,,,,,,,,78.9574,-87.6911,204.3820,236.0000,48.00,-60.00,453.5,,,,,,,
4,0,1758015681866814374,2025-09-16 17:41:21.866,651.1689,47.7046,-10.5987,653.0000,-4.19,0.93,440.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015681882375164,2025-09-16 17:41:21.882,,,,,,,,,,,,,,,,,,,,,,187.4344,-148.0268,-8.7995,239.0000,38.30,2.11,472.8
4,0,1758015681946565089,2025-09-16 17:41:21.946,,,,,,,,552.7449,-124.8706,-328.4895,655.0000,12.73,30.10,408.8,,,,,,,,,,,,,,
4,0,1758015681965912481,2025-09-16 17:41:21.965,,,,,,,,,,,,,,,107.3416,-185.9211,95.5831,235.0000,60.00,-24.00,454.0,,,,,,,
4,0,1758015682028996219,2025-09-16 17:41:22.028,638.8778,143.9773,-11.4313,655.0000,-12.70,1.00,444.8,,,,,,,,,,,,,,,,,,,,,
4,0,1758015682080989671,2025-09-16 17:41:22.080,,,,,,,,,,,,,,,,,,,,,,195.6937,-141.7628,-13.0871,242.0000,35.92,3.10,452.7
4,0,1758015682123265275,2025-09-16 17:41:22.123,,,,,,,,,,,,,,,114.8804,-83.4655,245.9512,284.0000,36.00,-60.00,463.0,,,,,,,
4,0,1758015682190843079,2025-09-16 17:41:22.190,636.1434,151.4334,-10.2726,654.0000,-13.39,0.90,443.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015682303980607,2025-09-16 17:41:22.303,,,,,,,,545.8195,-87.6118,-360.5624,660.0000,9.12,33.11,409.7,,,,,,,,,,,,,,
4,0,1758015682290771413,2025-09-16 17:41:22.290,,,,,,,,,,,,,,,75.9463,-131.5429,168.6939,227.0000,60.00,-48.00,470.9,,,,,,,
4,0,1758015682352821477,2025-09-16 17:41:22.352,640.4129,136.0071,-54.9763,657.0000,-11.99,4.80,460.2,,,,,,,,,,,,,,,,,,,,,
4,0,1758015682482781935,2025-09-16 17:41:22.482,,,,,,,,531.4686,-72.8966,-374.0898,654.0000,7.81,34.89,403.3,,,,,,,,,,,,,,
4,0,1758015682475864141,2025-09-16 17:41:22.475,,,,,,,,,,,,,,,,,,,,,,197.7030,-135.9791,4.8168,240.0000,34.52,-1.15,467.4
4,0,1758015682514842357,2025-09-16 17:41:22.514,644.8198,86.8393,-42.0751,652.0000,-7.67,3.70,428.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015682614667028,2025-09-16 17:41:22.614,,,,,,,,,,,,,,,83.3068,-144.2915,185.0431,249.0000,60.00,-48.00,458.4,,,,,,,
4,0,1758015682676832070,2025-09-16 17:41:22.676,645.8727,81.8218,-35.4639,652.0000,-7.22,3.12,463.7,,,,,,,,,,,,,,,,,,,,,
4,0,1758015682838824987,2025-09-16 17:41:22.838,605.4868,237.0439,-31.5742,651.0000,-21.38,2.78,412.9,,,,,,,,,,,,,,,,,,,,,
4,0,1758015682847588281,2025-09-16 17:41:22.847,,,,,,,,529.1222,-115.6575,-380.6535,662.0000,12.33,35.10,468.5,,,,,,,,,,,,,,
6,0,1758015814541658166,2025-09-16 17:43:34.541,,,,,,,,,,,,,,,,,,,,,,122.1163,-135.6239,-316.0993,365.0000,48.00,60.00,447.4
